Num,Name,Current Price,Fair Price,gap,avg_pe,div_yield,Symbol,Security,SEC filings,GICS Sector,GICS Sub-Industry,Headquarters Location,Date first added,CIK,Founded
AMZN,,3305.0,12140.264668181819,2.6733024714619718,111.6140909090909,0.0,AMZN,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,"0001018724
","1994
"
AAPL,,136.01,213.59021320754715,0.5704008029376308,15.903962264150946,0.6,AAPL,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,"0000320193
","1977
"
GOOGL,,2086.48,5121.397975,1.4545636550554042,27.95980769230769,0.0,GOOGL,Alphabet Inc. (Class A),reports,Communication Services,Interactive Media & Services,"Mountain View, California",2014-04-03,"0001652044
","1998
"
MSFT,,243.77,444.511275,0.8234863806046681,19.65125,0.92,MSFT,Microsoft Corp.,reports,Information Technology,Systems Software,"Redmond, Washington",1994-06-01,0000789019,"1975
"
FB,,271.87,1781.5259874999995,5.552859776731526,51.83375,0.0,FB,"Facebook, Inc.",reports,Communication Services,Interactive Media & Services,"Menlo Park, California",2013-12-23,0001326801,"2004
"
JNJ,,166.81,395.509958490566,1.3710206731644743,15.437547169811316,2.45,JNJ,Johnson & Johnson,reports,Health Care,Pharmaceuticals,"New Brunswick, New Jersey",1973-06-30,0000200406,"1886
"
JPM,,139.58,293.1157425925925,1.0999838271428035,10.110925925925924,2.57,JPM,JPMorgan Chase & Co.,reports,Financials,Diversified Banks,"New York, New York",1975-06-30,"0000019617
","2000 (1799 / 1871)
"
BRK.B,,239.91,991.5588333333336,3.1330450307754316,16.14916666666667,0.0,BRK.B,Berkshire Hathaway,reports,Financials,Multi-Sector Holdings,"Omaha, Nebraska",2010-02-16,"0001067983
","1839
"
WMT,,144.13,324.69540000000006,1.2527953930479434,13.735000000000005,1.49,WMT,Walmart,reports,Consumer Staples,Hypermarkets & Super Centers,"Bentonville, Arkansas",1982-08-31,"0000104169
","1962
"
V,,206.52,599.1086204081632,1.9009714333147552,29.196326530612243,0.62,V,Visa Inc.,reports,Information Technology,Data Processing & Outsourced Services,"San Francisco, California",2009-12-21,0001403161,"1958
"
NVDA,,590.57,595.5017039999999,0.008350752662681569,27.8012,0.11,NVDA,Nvidia Corporation,reports,Information Technology,Semiconductors,"Santa Clara, California",2001-11-30,0001045810,"1993
"
MA,,333.44,724.2619428571428,1.1720907595283794,27.51755102040816,0.52,MA,Mastercard Inc.,reports,Information Technology,Data Processing & Outsourced Services,"Harrison, New York",2008-07-18,0001141391,"1966
"
PG,,128.67,264.16012222222224,1.0530047580805335,16.740185185185187,2.45,PG,Procter & Gamble,reports,Consumer Staples,Personal Products,"Cincinnati, Ohio",1957-03-04,0000080424,"1837
"
UNH,,329.63,897.4621189655172,1.7226348298562548,14.198103448275864,1.54,UNH,UnitedHealth Group Inc.,reports,Health Care,Managed Health Care,"Minnetonka, Minnesota",1994-07-01,0000731766,"1977
"
PYPL,,284.2,405.73405625,0.4276356659042929,47.014375,0.0,PYPL,PayPal,reports,Information Technology,Data Processing & Outsourced Services,"San Jose, California",2015-07-20,0001633917,"1998
"
HD,,276.77,727.8574448275862,1.6298278166982922,17.01396551724138,2.14,HD,Home Depot,reports,Consumer Discretionary,Home Improvement Retail,"Atlanta, Georgia",1988-03-31,0000354950,"1978
"
BAC,,32.95,112.17999999999998,2.4045523520485577,14.363636363636365,2.18,BAC,Bank of America Corp,reports,Financials,Diversified Banks,"Charlotte, North Carolina",1976-06-30,"0000070858
","1998 (1923 / 1874)
"
NFLX,,563.59,2743.582357894737,3.868046554933083,118.46210526315788,0.0,NFLX,Netflix Inc.,reports,Communication Services,Movies & Entertainment,"Los Gatos, California",2010-12-20,0001065280,"1997
"
INTC,,58.86,240.12173888888884,3.079540246158492,11.639444444444445,2.35,INTC,Intel Corp.,reports,Information Technology,Semiconductors,"Santa Clara, California",1976-12-31,"0000050863
","1968
"
CMCSA,,52.72,151.17400754716982,1.8674887622756031,15.879622641509433,1.77,CMCSA,Comcast Corp.,reports,Communication Services,Cable & Satellite,"Philadelphia, Pennsylvania",2002-11-19,0001166691,"1963
"
ADBE,,496.05,1332.023466666667,1.685260491213924,40.41333333333334,0.0,ADBE,Adobe Inc.,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,0000796343,"1982
"
VZ,,55.0,186.18324375,2.3851498863636356,11.195625,4.56,VZ,Verizon Communications,reports,"Communication Services
",Integrated Telecommunication Services,"New York, New York",1983-11-30,"0000732712
","1983 (1877)
"
AMD,,90.91,177.87950000000006,0.9566549334506664,47.56136363636365,0.0,AMD,Advanced Micro Devices Inc,reports,Information Technology,Semiconductors,"Santa Clara, California",2017-03-20,0000002488,"1969
"
GM,,54.88,107.56162941176471,0.9599422268907564,9.664117647058823,0.0,GM,General Motors,reports,Consumer Discretionary,Automobile Manufacturers,"Detroit, Michigan",2013-06-06,"0001467858
","1908
"
MMM,,180.94,550.8814206896553,2.044553004806319,15.685689655172414,3.25,MMM,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,0000066740,"1902
"
ABT,,125.15,153.27031886792454,0.22469291944006844,22.18094339622642,1.45,ABT,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,0000001800,"1888
"
ABBV,,105.4,354.3167222222222,2.361638730761122,19.761111111111113,4.87,ABBV,AbbVie Inc.,reports,Health Care,Pharmaceuticals,"North Chicago, Illinois",2012-12-31,0001551152,"2013 (1888)
"
ACN,,256.94,545.7726,1.1241246983731612,17.425689655172413,1.37,ACN,Accenture plc,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,0001467373,"1989
"
ABMD,,324.48,1356.7784999999994,3.1813933062130166,80.61666666666666,0.0,ABMD,ABIOMED Inc,reports,Health Care,Health Care Equipment,"Danvers, Massachusetts",2018-05-31,0000815094,"1981
"
ATVI,,102.73,272.02472,1.647957948019079,28.9388,0.41,ATVI,Activision Blizzard,reports,Communication Services,Interactive Home Entertainment,"Santa Monica, California",2015-08-31,0000718877,"2008
"
AAP,,161.86,482.7706526315789,1.982643350003576,18.77754385964912,0.63,AAP,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,0001158449,"1932
"
AFL,,46.25,187.21781379310346,3.047952730661696,9.498620689655171,2.42,AFL,AFLAC Inc,reports,Financials,Life & Health Insurance,"Columbus, Georgia",1999-05-28,0000004977,"1955
"
A,,123.24,198.47275,0.6104572379097698,21.810192307692308,0.63,A,Agilent Technologies Inc,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,0001090872,"1999
"
AKAM,,117.97,423.6102,2.590829872001356,33.54,0.0,AKAM,Akamai Technologies Inc,reports,Information Technology,Internet Services & Infrastructure,"Cambridge, Massachusetts",2007-07-12,0001086222,"1998
"
APD,,253.58,562.4044377358491,1.2178580240391554,17.482264150943394,2.11,APD,Air Products & Chemicals Inc,reports,Materials,Industrial Gases,"Allentown, Pennsylvania",1985-04-30,0000002969,"1940
"
ALB,,158.69,257.9142382978723,0.6252708948129833,14.746382978723405,0.95,ALB,Albemarle Corp,reports,Materials,Specialty Chemicals,"Charlotte, North Carolina",2016-07-01,0000915913,"1994
"
ARE,,172.91,461.49851020408164,1.6690099485517411,37.52020408163265,2.56,ARE,Alexandria Real Estate Equities,reports,Real Estate,Office REITs,"Pasadena, California",2017-03-20,0001035443,"1994
"
ALXN,,155.27,1208.5172000000002,6.783327107618987,63.87511627906978,0.0,ALXN,Alexion Pharmaceuticals,reports,Health Care,Pharmaceuticals,"Boston, Massachusetts",2012-05-25,"0000899866
","1992
"
ALGN,,615.0,3030.509086956521,3.9276570519618232,34.52391304347825,0.0,ALGN,Align Technology,reports,Health Care,Health Care Supplies,"San Jose, California",2017-06-19,0001097149,"1997
"
ALLE,,117.91,399.9678,2.39214485624629,28.61,1.09,ALLE,Allegion,reports,Industrials,Building Products,"Dublin, Ireland",2013-12-02,"0001579241
","1908
"
LNT,,48.84,149.21568421052632,2.055194189404716,14.701052631578946,3.28,LNT,Alliant Energy Corp,reports,Utilities,Electric Utilities,"Madison, Wisconsin",2016-07-01,"0000352541
","1917
"
GOOG,,2095.38,5076.922890000002,1.422912736591931,27.717,0.0,GOOG,Alphabet Inc. (Class C),reports,Communication Services,Interactive Media & Services,"Mountain View, California",2006-04-03,"0001652044
","1998
"
ALL,,107.88,508.3564764705882,3.7122402342472025,10.466470588235293,2.01,ALL,Allstate Corp,reports,Financials,Property & Casualty Insurance,"Northfield Township, Illinois",1995-07-13,"0000899051
","1931
"
AMCR,,11.43,44.063280000000006,2.8550551181102364,38.652,4.1,AMCR,Amcor plc,reports,Materials,Paper Packaging,"Warmley, Bristol, United Kingdom",2019-06-07,0001748790,"2019 (1860)
"
AEE,,73.44,213.83430612244896,1.911687174869948,16.017551020408163,2.84,AEE,Ameren Corp,reports,Utilities,Multi-Utilities,"St. Louis, Missouri",1991-09-19,"0001002910
","1902
"
AEP,,80.01,190.12048679245282,1.3762090587733131,12.393773584905658,3.66,AEP,American Electric Power,reports,Utilities,Electric Utilities,"Columbus, Ohio",1957-03-04,0000004904,"1906
"
AXP,,126.68,232.240806,0.8332870697821283,13.3242,1.34,AXP,American Express Co,reports,Financials,Consumer Finance,"New York, New York",1976-06-30,"0000004962
","1850
"
AMT,,231.66,856.9583058823531,2.6992070529325436,50.29098039215689,2.08,AMT,American Tower Corp.,reports,Real Estate,Specialized REITs,"Boston, Massachusetts",2007-11-19,"0001053507
","1995
"
AWK,,164.81,328.27458409090906,0.991836563866932,23.29840909090909,1.36,AWK,American Water Works Company Inc,reports,Utilities,Water Utilities,"Camden, New Jersey",2016-03-04,"0001410636
","1886
"
AMP,,214.66,832.0694134615385,2.8762201316572185,11.794038461538465,1.95,AMP,Ameriprise Financial,reports,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",2005-10-03,"0000820027
","1894
"
AMGN,,236.65,659.3224615384615,1.7860657576102326,14.043076923076926,2.69,AMGN,Amgen Inc.,reports,Health Care,Biotechnology,"Thousand Oaks, California",1992-01-02,"0000318154
","1980
"
APH,,132.21,279.32318461538455,1.1127235807834848,20.226153846153842,0.88,APH,Amphenol Corp,reports,Information Technology,Electronic Components,"Wallingford, Connecticut",2008-09-30,"0000820313
","1932
"
AME,,120.48,280.94915,1.33191525564409,19.3225,0.6,AME,AMETEK Inc.,reports,Industrials,Electrical Components & Equipment,"Berwyn, Pennsylvania",2013-09-23,"0001037868
","1930
"
ADI,,152.85,254.84597894736842,0.6672945956648247,20.420350877192984,1.62,ADI,"Analog Devices, Inc.",reports,Information Technology,Semiconductors,"Norwood, Massachusetts",1999-10-12,"0000006281
","1965
"
ANSS,,386.39,653.9074423076922,0.6923508432094319,34.39807692307693,0.0,ANSS,"ANSYS, Inc.",reports,Information Technology,Application Software,"Canonsburg, Pennsylvania",2017-06-19,"0001013462
","1969
"
ANTM,,298.17,892.9953448275862,1.9949201624160249,11.66551724137931,1.32,ANTM,Anthem,reports,Health Care,Managed Health Care,"Indianapolis, Indiana",2002-07-25,"0001156039
","2014 (1946)
"
AON,,228.45,579.0149785714286,1.5345370040333932,20.416607142857146,0.82,AON,Aon plc,reports,Financials,Insurance Brokers,"London, United Kingdom",1996-04-23,"0000315293
","1982 (1919)
"
AOS,,61.32,132.6365789473684,1.1630231400418851,18.44736842105263,1.69,AOS,A.O. Smith Corp,reports,Industrials,Building Products,"Milwaukee, Wisconsin",2017-07-26,"0000091142
","1916
"
AMAT,,105.38,208.47552340425528,0.9783215354360918,15.419787234042554,0.83,AMAT,Applied Materials Inc.,reports,Information Technology,Semiconductor Equipment,"Santa Clara, California",1995-03-16,"0000006951
","1967
"
APTV,,149.89,394.6596484848485,1.6329951863689942,14.064848484848484,0.0,APTV,Aptiv PLC,reports,Consumer Discretionary,Auto Parts & Equipment,"Dublin, Ireland",2012-12-24,"0001521332
","1994
"
ADM,,54.48,139.1402472727273,1.5539692964891207,13.07709090909091,2.76,ADM,Archer-Daniels-Midland Co,reports,Consumer Staples,Agricultural Products,"Chicago, Illinois",1981-07-29,"0000007084
","1902
"
ANET,,318.55,1396.4533375,3.3837806859205783,35.92625,0.0,ANET,Arista Networks,reports,Information Technology,Communications Equipment,"Santa Clara, California",2018-08-28,0001596532,"2004
"
AIZ,,136.13,258.9420166666667,0.902167168637822,10.651666666666667,1.95,AIZ,Assurant,reports,Financials,Multi-line Insurance,"New York, New York",2007-04-10,"0001267238
","1892
"
T,,28.55,81.25212931034483,1.8459589951084003,12.876724137931035,7.23,T,AT&T Inc.,reports,Communication Services,Integrated Telecommunication Services,"Dallas, Texas",1983-11-30 (1957-03-04),0000732717,"1983 (1885)
"
ATO,,89.6,267.70579482758615,1.9877878887007383,15.031206896551721,2.81,ATO,Atmos Energy,reports,Utilities,Gas Utilities,"Dallas, Texas",2019-02-15,0000731802,"1906
"
AJG,,117.17,269.71527857142866,1.3019141296528858,18.27339285714286,1.53,AJG,Arthur J. Gallagher & Co.,reports,Financials,Insurance Brokers,"Itasca, Illinois",2016-05-31,"0000354190
","1927
"
ADP,,167.38,454.8624758620691,1.7175437678460337,19.725172413793107,2.22,ADP,Automatic Data Processing,reports,Information Technology,Data Processing & Outsourced Services,"Roseland, New Jersey",1981-03-31,"0000008670
","1949
"
AVB,,173.83,482.0252200000001,1.7729691077489504,24.9754,3.67,AVB,AvalonBay Communities,reports,Real Estate,Residential REITs,"Arlington, Virginia[3]",2007-01-10,"0000915912
","1978
"
AZO,,1212.67,4392.387046551724,2.6220794169491484,15.841551724137931,0.0,AZO,AutoZone Inc,reports,Consumer Discretionary,Specialty Stores,"Memphis, Tennessee",1997-01-02,"0000866787
","1979
"
AVY,,174.63,404.3359411764705,1.315386480996796,17.060588235294112,1.42,AVY,Avery Dennison Corp,reports,Materials,Paper Packaging,"Glendale, California",1987-12-31,"0000008818
","1990
"
BLL,,88.79,120.23751111111113,0.3541785236075135,23.483888888888888,0.67,BLL,Ball Corp,reports,Materials,Metal & Glass Containers,"Broomfield, Colorado",1984-10-31,0000009389,"1880
"
BK,,41.96,201.6495,3.805755481410867,11.931923076923075,2.96,BK,The Bank of New York Mellon,reports,Financials,Asset Management & Custody Banks,"New York, New York",1995-03-31,0001390777,"1784
"
BAX,,76.99,119.83736724137934,0.5565315916531932,16.393620689655176,1.26,BAX,Baxter International Inc.,reports,Health Care,Health Care Equipment,"Deerfield, Illinois",1972-09-30,0000010456,"1931
"
BDX,,254.17,294.01272941176467,0.15675622383351567,27.503529411764703,1.29,BDX,Becton Dickinson,reports,Health Care,Health Care Equipment,"Franklin Lakes, New Jersey",1972-09-30,0000010795,"1897
"
BBY,,118.46,349.6718382352941,1.9518135930718732,14.551470588235292,1.87,BBY,Best Buy Co. Inc.,reports,Consumer Discretionary,Computer & Electronics Retail,"Richfield, Minnesota",1999-06-29,"0000764478
","1966
"
BIIB,,269.31,2334.9518000000007,7.670126619880435,19.641250000000007,0.0,BIIB,Biogen Inc.,reports,Health Care,Biotechnology,"Cambridge, Massachusetts",2003-11-13,"0000875045
","1978
"
BIO,,636.46,7186.103849056602,10.290739165158223,24.630188679245283,0.0,BIO,Bio-Rad Laboratories,reports,Health Care,Life Sciences Tools & Services,"Hercules, California",2020-06-22,"0000012208
","1952
"
BLK,,723.17,1697.962782352941,1.34794416576039,15.799411764705882,2.0,BLK,BlackRock,reports,Financials,Asset Management & Custody Banks,"New York, New York",2011-04-04,"0001364742
","1988
"
BKNG,,2085.28,8101.670535714285,2.8851715528438797,28.552142857142854,0.0,BKNG,Booking Holdings Inc,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Norwalk, Connecticut",2009-11-06,"0001075531
","1996
"
BWA,,42.91,180.1437382978724,3.1981761430406057,16.42148936170213,1.57,BWA,BorgWarner,reports,Consumer Discretionary,Auto Parts & Equipment,"Auburn Hills, Michigan",2011-12-19,"0000908255
","1880
"
BXP,,94.67,735.7533714285713,6.771769002097512,30.302857142857146,4.11,BXP,Boston Properties,reports,Real Estate,Office REITs,"Boston, Massachusetts",2006-04-03,"0001037540
","1970
"
BSX,,39.25,380.7438461538461,8.700480156785888,46.15076923076922,0.0,BSX,Boston Scientific,reports,Health Care,Health Care Equipment,"Marlborough, Massachusetts[4]",1995-02-24,"0000885725
","1979
"
AVGO,,470.05,646.0884054054055,0.3745099572500915,27.76486486486487,3.05,AVGO,Broadcom Inc.,reports,Information Technology,Semiconductors,"San Jose, California",2014-05-08,0001730168,"1961
"
BR,,144.38,317.78775283018865,1.2010510654535858,20.46283018867925,1.61,BR,Broadridge Financial Solutions,reports,Information Technology,Data Processing & Outsourced Services,"Lake Success, New York",2018-06-18,0001383312,"1962
"
BF.B,,76.59,167.8035431034483,1.190932799366083,22.523965517241386,0.95,BF.B,Brown-Forman Corp.,reports,Consumer Staples,Distillers & Vintners,"Louisville, Kentucky",1982-10-31,"0000014693
","1870
"
CHRW,,91.87,253.1336425925926,1.75534606065737,19.45685185185185,2.27,CHRW,C. H. Robinson Worldwide,reports,Industrials,Air Freight & Logistics,"Eden Prairie, Minnesota",2007-03-02,0001043277,"1905
"
COG,,17.81,141.71754545454544,6.957189525802663,33.74227272727273,2.25,COG,Cabot Oil & Gas,reports,Energy,Oil & Gas Exploration & Production,"Houston, Texas",2008-06-23,"0000858470
","1989
"
CDNS,,137.86,461.91593999999986,2.3506161323081383,31.7468,0.0,CDNS,Cadence Design Systems,reports,Information Technology,Application Software,"San Jose, California",2017-09-18,"0000813672
","1988
"
CPB,,47.55,318.3338943396226,5.694719123861674,15.173207547169811,3.14,CPB,Campbell Soup,reports,Consumer Staples,Packaged Foods & Meats,"Camden, New Jersey",1957-03-04,0000016732,"1869
"
KMX,,125.42,356.8669259259259,1.8453749475835264,20.048703703703705,0.0,KMX,Carmax Inc,reports,Consumer Discretionary,Specialty Stores,"Richmond, Virginia",2010-06-28,0001170010,"1993
"
CTLT,,114.17,236.19863333333336,1.0688327348106628,50.04208333333333,0.0,CTLT,Catalent,reports,Health Care,Pharmaceuticals,"Somerset, New Jersey",2020-09-21,0001596783,"2007
"
CAT,,197.28,358.6163,0.8178036293592861,13.311666666666667,2.09,CAT,Caterpillar Inc.,reports,Industrials,Construction Machinery & Heavy Trucks,"Deerfield, Illinois",1957-03-04,0000018230,"1925
"
CBOE,,104.2,383.71714642857137,2.682506203729092,22.141785714285717,1.83,CBOE,Cboe Global Markets,reports,Financials,Financial Exchanges & Data,"Chicago, Illinois",2017-03-01,0001374310,"1973
"
CBRE,,68.1,299.0855056603773,3.3918576455268337,21.22679245283019,0.0,CBRE,CBRE Group,reports,Real Estate,Real Estate Services,"Dallas, Texas",2006-11-10,0001138118,"1906
"
CDW,,151.56,435.9715,1.8765604381103191,21.476428571428574,1.06,CDW,CDW,reports,Information Technology,Technology Distributors,"Lincolnshire, Illinois",2019-09-23,0001402057,"1984
"
CE,,129.15,259.4893283018868,1.0092088912263786,12.670377358490567,2.09,CE,Celanese,reports,Materials,Specialty Chemicals,"Irving, Texas",2018-12-24,0001306830,"1918
"
CNC,,61.06,226.19066666666671,2.7044000436728908,19.566666666666674,0.0,CNC,Centene Corporation,reports,Health Care,Managed Health Care,"St. Louis, Missouri",2016-03-30,0001071739,"1984
"
CERN,,79.02,256.56006315789466,2.246773768133317,34.299473684210525,1.12,CERN,Cerner,reports,Health Care,Health Care Technology,"North Kansas City, Missouri",2010-04-30,0000804753,"1979
"
CF,,43.99,94.44786,1.1470302341441234,12.746,2.73,CF,CF Industries Holdings Inc,reports,Materials,Fertilizers & Agricultural Chemicals,"Deerfield, Illinois",2008-08-27,0001324404,"1946
"
